Episode,DateEpisode,TotalCases,Imported,Mechanism,DateOneCase,DateMoreOneCase,DateImported,DateMoreFiveCases,VIM,KPC,OXA48,NDM,Department,Region
934,24/08/2015,1,O,OXA-48  ,24/08/2015,,24/08/2015,,,,24/08/2015,,44,Pays de la Loire
935,26/08/2015,1,O,OXA-48  ,26/08/2015,,26/08/2015,,,,26/08/2015,,83,ProvenceAlpesCotedAzur
936,27/08/2015,1,O,OXA-232 NDM-1 ,27/08/2015,,27/08/2015,,,,,27/08/2015,92,IledeFrance
937,26/08/2015,1,O,KPC-3  ,26/08/2015,,26/08/2015,,,26/08/2015,,,94,IledeFrance
938,13/08/2015,1,O,NDM-1  ,13/08/2015,,13/08/2015,,,,,13/08/2015,93,IledeFrance
939,26/08/2015,1,O,OXA-48  ,26/08/2015,,26/08/2015,,,,26/08/2015,,94,IledeFrance
940,28/08/2015,1,O,OXA-48  ,28/08/2015,,28/08/2015,,,,28/08/2015,,93,IledeFrance
941,23/07/2015,1,O,OXA-48  ,23/07/2015,,23/07/2015,,,,23/07/2015,,75,IledeFrance
942,15/07/2015,1,O,OXA-181  ,15/07/2015,,15/07/2015,,,,,,75,IledeFrance
943,27/08/2015,1,O,OXA-48  ,27/08/2015,,27/08/2015,,,,27/08/2015,,28,Centre-Val de Loire
944,28/08/2015,1,O,OXA-48 NDM-1 ,28/08/2015,,28/08/2015,,,,28/08/2015,28/08/2015,57,Grand Est
945,4/8/15,1,O,OXA-244  ,4/8/15,,4/8/15,,,,,,94,IledeFrance
946,19/08/2015,1,O,OXA-181  ,19/08/2015,,19/08/2015,,,,,,94,IledeFrance
947,29/07/2015,1,O,OXA-48  ,29/07/2015,,29/07/2015,,,,29/07/2015,,59,Hauts-de-France
948,18/08/2015,1,O,NDM-1  ,18/08/2015,,18/08/2015,,,,,18/08/2015,69,AuvergneRhoneAlpes
949,18/08/2015,1,O,OXA-48 OXA-244 ,18/08/2015,,18/08/2015,,,,18/08/2015,,93,IledeFrance
950,28/07/2015,1,O,OXA-48  ,28/07/2015,,28/07/2015,,,,28/07/2015,,75,IledeFrance
951,20/07/2015,2,O,OXA-48  ,,20/07/2015,20/07/2015,,,,20/07/2015,,59,Hauts-de-France
952,1/4/15,1,O,OXA-181  ,1/4/15,,1/4/15,,,,,,91,IledeFrance
953,30/04/2015,1,O,VIM-1  ,30/04/2015,,30/04/2015,,30/04/2015,,,,77,IledeFrance
954,21/07/2015,1,O,OXA-48  ,21/07/2015,,21/07/2015,,,,21/07/2015,,75,IledeFrance
955,28/04/2015,1,O,OXA-48  ,28/04/2015,,28/04/2015,,,,28/04/2015,,63,AuvergneRhoneAlpes
956,15/06/2015,1,O,OXA-48  ,15/06/2015,,15/06/2015,,,,15/06/2015,,95,IledeFrance
957,10/4/15,1,O,OXA-48  ,10/4/15,,10/4/15,,,,10/4/15,,83,ProvenceAlpesCotedAzur
958,14/02/2015,1,O,NDM-1  ,14/02/2015,,14/02/2015,,,,,14/02/2015,974,La Reunion
959,9/8/15,1,O,OXA-48-like  ,9/8/15,,9/8/15,,,,9/8/15,,75,IledeFrance
960,15/07/2015,1,O,NDM-5  ,15/07/2015,,15/07/2015,,,,,15/07/2015,69,AuvergneRhoneAlpes
961,16/07/2015,4,O,NDM-1  ,,16/07/2015,16/07/2015,,,,,16/07/2015,95,IledeFrance
962,9/3/15,1,O,OXA-181  ,9/3/15,,9/3/15,,,,,,95,IledeFrance
963,18/03/2015,1,O,NDM-5  ,18/03/2015,,18/03/2015,,,,,18/03/2015,31,Occitanie
964,18/03/2015,1,O,NDM-1  ,18/03/2015,,18/03/2015,,,,,18/03/2015,94,IledeFrance
965,23/04/2015,1,O,OXA-48  ,23/04/2015,,23/04/2015,,,,23/04/2015,,94,IledeFrance
966,13/05/2015,1,O,OXA-48  ,13/05/2015,,13/05/2015,,,,13/05/2015,,59,Hauts-de-France
967,28/05/2015,1,O,OXA-181  ,28/05/2015,,28/05/2015,,,,,,91,IledeFrance
968,8/7/15,1,O,OXA-48  ,8/7/15,,8/7/15,,,,8/7/15,,59,Hauts-de-France
969,17/03/2015,1,O,OXA-48  ,17/03/2015,,17/03/2015,,,,17/03/2015,,78,IledeFrance
970,20/04/2015,1,O,NDM-5  ,20/04/2015,,20/04/2015,,,,,20/04/2015,974,La Reunion
971,9/3/15,1,O,NDM-1  ,9/3/15,,9/3/15,,,,,9/3/15,75,IledeFrance
972,5/6/15,1,O,NDM-1  ,5/6/15,,5/6/15,,,,,5/6/15,974,La Reunion
973,3/4/15,1,O,NDM-1  ,3/4/15,,3/4/15,,,,,3/4/15,45,Centre-Val de Loire
974,21/05/2015,1,O,NDM-5  ,21/05/2015,,21/05/2015,,,,,21/05/2015,75,IledeFrance
975,2/6/15,1,O,NDM-1  ,2/6/15,,2/6/15,,,,,2/6/15,75,IledeFrance
976,13/07/2015,1,O,OXA-232  ,13/07/2015,,13/07/2015,,,,,,95,IledeFrance
977,9/6/15,2,O,OXA-48  ,,9/6/15,9/6/15,,,,9/6/15,,83,ProvenceAlpesCotedAzur
978,29/07/2015,1,O,VIM-1  ,29/07/2015,,29/07/2015,,29/07/2015,,,,22,Bretagne
979,9/9/15,1,O,KPC  ,9/9/15,,9/9/15,,,9/9/15,,,69,AuvergneRhoneAlpes
980,9/9/15,1,O,OXA-48  ,9/9/15,,9/9/15,,,,9/9/15,,51,Grand Est
981,21/08/2015,1,O,OXA-48  ,21/08/2015,,21/08/2015,,,,21/08/2015,,34,Occitanie
982,24/08/2015,1,O,OXA-48  ,24/08/2015,,24/08/2015,,,,24/08/2015,,84,ProvenceAlpesCotedAzur
983,18/08/2015,1,O,NDM-1  ,18/08/2015,,18/08/2015,,,,,18/08/2015,92,IledeFrance
984,1/9/15,1,O,OXA-48  ,1/9/15,,1/9/15,,,,1/9/15,,93,IledeFrance
985,28/08/2015,1,O,OXA-48  ,28/08/2015,,28/08/2015,,,,28/08/2015,,94,IledeFrance
986,9/9/15,1,O,OXA-48  ,9/9/15,,9/9/15,,,,9/9/15,,91,IledeFrance
987,1/9/15,1,O,OXA-48  ,1/9/15,,1/9/15,,,,1/9/15,,57,Grand Est
988,7/9/15,1,O,OXA-48 VIM ,7/9/15,,7/9/15,,7/9/15,,7/9/15,,92,IledeFrance
989,29/08/2015,1,O,OXA-48 OXA-181 ,29/08/2015,,29/08/2015,,,,29/08/2015,,73,AuvergneRhoneAlpes
990,2/9/15,1,O,OXA-48  ,2/9/15,,2/9/15,,,,2/9/15,,92,IledeFrance
991,10/9/15,1,O,OXA-181  ,10/9/15,,10/9/15,,,,,,94,IledeFrance
992,20/08/2015,1,O,IMI-2  ,20/08/2015,,20/08/2015,,,,,,69,AuvergneRhoneAlpes
993,5/9/15,1,O,OXA-48  ,5/9/15,,5/9/15,,,,5/9/15,,94,IledeFrance
994,8/9/15,1,O,OXA-48  ,8/9/15,,8/9/15,,,,8/9/15,,69,AuvergneRhoneAlpes
995,3/9/15,1,O,OXA-48  ,3/9/15,,3/9/15,,,,3/9/15,,75,IledeFrance
996,16/09/2015,1,O,OXA-48  ,16/09/2015,,16/09/2015,,,,16/09/2015,,92,IledeFrance
997,15/09/2015,1,O,OXA-48  ,15/09/2015,,15/09/2015,,,,15/09/2015,,72,Pays de la Loire
998,13/09/2015,1,O,KPC-2  ,13/09/2015,,13/09/2015,,,13/09/2015,,,31,Occitanie
999,1/9/15,1,O,OXA-48  ,1/9/15,,1/9/15,,,,1/9/15,,94,IledeFrance
1000,8/9/15,1,O,OXA-48  ,8/9/15,,8/9/15,,,,8/9/15,,94,IledeFrance
1001,12/9/15,1,O,OXA-48  ,12/9/15,,12/9/15,,,,12/9/15,,31,Occitanie
1002,3/9/15,1,O,OXA-48 NDM ,3/9/15,,3/9/15,,,,3/9/15,3/9/15,75,IledeFrance
1003,14/08/2015,1,O,VIM  ,14/08/2015,,14/08/2015,,14/08/2015,,,,34,Occitanie
1004,7/9/15,1,O,IMI  ,7/9/15,,7/9/15,,,,,,57,Grand Est
1005,26/08/2015,1,O,NDM-1  ,26/08/2015,,26/08/2015,,,,,26/08/2015,75,IledeFrance
1006,11/9/15,1,O,OXA-48  ,11/9/15,,11/9/15,,,,11/9/15,,94,IledeFrance
1007,22/09/2015,1,O,OXA-48  ,22/09/2015,,22/09/2015,,,,22/09/2015,,75,IledeFrance
1008,8/9/15,1,O,OXA-48  ,8/9/15,,8/9/15,,,,8/9/15,,75,IledeFrance
1009,22/09/2015,1,O,OXA-48  ,22/09/2015,,22/09/2015,,,,22/09/2015,,39,Bourgogne-Franche-Comtâ
1010,13/09/2015,1,O,KPC  ,13/09/2015,,13/09/2015,,,13/09/2015,,,92,IledeFrance
1011,23/09/2015,1,O,OXA-48  ,23/09/2015,,23/09/2015,,,,23/09/2015,,94,IledeFrance
1012,16/09/2015,1,O,OXA-181  ,16/09/2015,,16/09/2015,,,,,,75,IledeFrance
1013,6/9/15,2,O,NDM  ,,6/9/15,6/9/15,,,,,6/9/15,34,Occitanie
1014,10/11/15,1,O,OXA-48  ,10/11/15,,10/11/15,,,,10/11/15,,75,IledeFrance
1015,11/11/15,3,O,OXA-48  ,,11/11/15,11/11/15,,,,11/11/15,,6,ProvenceAlpesCotedAzur
1016,10/11/15,1,O,OXA-48-like  ,10/11/15,,10/11/15,,,,10/11/15,,94,IledeFrance
1017,6/11/15,3,O,OXA-48  ,,6/11/15,6/11/15,,,,6/11/15,,6,ProvenceAlpesCotedAzur
1018,30/10/2015,1,O,OXA-48  ,30/10/2015,,30/10/2015,,,,30/10/2015,,94,IledeFrance
1019,13/11/2015,1,O,OXA-48  ,13/11/2015,,13/11/2015,,,,13/11/2015,,75,IledeFrance
1020,6/11/15,1,O,OXA-181  ,6/11/15,,6/11/15,,,,,,92,IledeFrance
1021,18/11/2015,1,O,NDM  ,18/11/2015,,18/11/2015,,,,,18/11/2015,31,Occitanie
1022,25/09/2015,2,O,OXA-48  ,,25/09/2015,25/09/2015,,,,25/09/2015,,75,IledeFrance
1023,20/11/2015,1,O,OXA-48  ,20/11/2015,,20/11/2015,,,,20/11/2015,,92,IledeFrance
1024,26/10/2015,1,O,NDM-5  ,26/10/2015,,26/10/2015,,,,,26/10/2015,94,IledeFrance
1025,26/11/2015,1,O,OXA-48  ,26/11/2015,,26/11/2015,,,,26/11/2015,,75,IledeFrance
1026,25/11/2015,1,O,OXA-48 OXA-181 NDM-5,25/11/2015,,25/11/2015,,,,25/11/2015,25/11/2015,94,IledeFrance
1027,16/11/2015,1,O,OXA-48  ,16/11/2015,,16/11/2015,,,,16/11/2015,,94,IledeFrance
1028,5/11/15,1,O,OXA-181  ,5/11/15,,5/11/15,,,,,,94,IledeFrance
1029,5/11/15,1,O,OXA-48  ,5/11/15,,5/11/15,,,,5/11/15,,94,IledeFrance
1030,3/11/15,1,O,OXA-48-like  ,3/11/15,,3/11/15,,,,3/11/15,,94,IledeFrance
1031,1/12/15,1,O,OXA-48  ,1/12/15,,1/12/15,,,,1/12/15,,59,Hauts-de-France
1032,25/11/2015,1,O,OXA-48  ,25/11/2015,,25/11/2015,,,,25/11/2015,,42,AuvergneRhoneAlpes
1033,13/11/2015,1,O,OXA-48  ,13/11/2015,,13/11/2015,,,,13/11/2015,,83,ProvenceAlpesCotedAzur
1034,1/12/15,1,O,OXA-48  ,1/12/15,,1/12/15,,,,1/12/15,,42,AuvergneRhoneAlpes
1035,10/12/15,1,O,OXA-48  ,10/12/15,,10/12/15,,,,10/12/15,,92,IledeFrance
1036,16/11/2015,1,O,OXA-181  ,16/11/2015,,16/11/2015,,,,,,94,IledeFrance
1037,16/11/2015,1,O,OXA-244  ,16/11/2015,,16/11/2015,,,,,,94,IledeFrance
1038,6/11/15,1,O,OXA-48  ,6/11/15,,6/11/15,,,,6/11/15,,94,IledeFrance
1039,30/11/2015,1,O,OXA-48  ,30/11/2015,,30/11/2015,,,,30/11/2015,,95,IledeFrance
1040,9/11/15,1,O,OXA-48  ,9/11/15,,9/11/15,,,,9/11/15,,28,Centre-Val de Loire
1041,2/10/15,1,O,OXA-48  ,2/10/15,,2/10/15,,,,2/10/15,,95,IledeFrance
1042,2/10/15,1,O,NDM-1  ,2/10/15,,2/10/15,,,,,2/10/15,83,ProvenceAlpesCotedAzur
1043,28/09/2015,1,O,OXA-48  ,28/09/2015,,28/09/2015,,,,28/09/2015,,94,IledeFrance
1044,1/10/15,2,O,OXA-48  ,,1/10/15,1/10/15,,,,1/10/15,,59,Hauts-de-France
1045,28/09/2015,1,O,NDM  ,28/09/2015,,28/09/2015,,,,,28/09/2015,75,IledeFrance
1046,25/09/2015,1,O,OXA-48  ,25/09/2015,,25/09/2015,,,,25/09/2015,,60,Hauts-de-France
1047,30/09/2015,1,O,KPC-2  ,30/09/2015,,30/09/2015,,,30/09/2015,,,47,Nouvelle-Aquitaine
1048,1/10/15,1,O,OXA-48  ,1/10/15,,1/10/15,,,,1/10/15,,59,Hauts-de-France
1049,3/10/15,1,O,OXA-48  ,3/10/15,,3/10/15,,,,3/10/15,,30,Occitanie
1050,23/09/2015,1,O,OXA-48  ,23/09/2015,,23/09/2015,,,,23/09/2015,,94,IledeFrance
1051,17/09/2015,1,O,OXA-48  ,17/09/2015,,17/09/2015,,,,17/09/2015,,94,IledeFrance
1052,8/10/15,1,O,OXA-48  ,8/10/15,,8/10/15,,,,8/10/15,,94,IledeFrance
1053,8/10/15,3,O,OXA-48 NDM ,,8/10/15,8/10/15,,,,8/10/15,8/10/15,31,Occitanie
1054,7/10/15,1,O,OXA-48  ,7/10/15,,7/10/15,,,,7/10/15,,77,IledeFrance
1055,9/10/15,1,O,NDM-1  ,9/10/15,,9/10/15,,,,,9/10/15,39,Bourgogne-Franche-Comtâ
1056,7/9/15,1,O,OXA-48  ,7/9/15,,7/9/15,,,,7/9/15,,59,Hauts-de-France
1057,1/10/15,1,O,OXA-48  ,1/10/15,,1/10/15,,,,1/10/15,,62,Hauts-de-France
1058,20/08/2015,1,O,OXA-48  ,20/08/2015,,20/08/2015,,,,20/08/2015,,33,Nouvelle-Aquitaine
1059,22/10/2015,1,O,OXA-48  ,22/10/2015,,22/10/2015,,,,22/10/2015,,94,IledeFrance
1060,28/08/2015,1,O,NDM-1  ,28/08/2015,,28/08/2015,,,,,28/08/2015,67,Grand Est
1061,12/10/15,1,O,OXA-48  ,12/10/15,,12/10/15,,,,12/10/15,,84,ProvenceAlpesCotedAzur
1062,1/10/15,1,O,OXA-48  ,1/10/15,,1/10/15,,,,1/10/15,,84,ProvenceAlpesCotedAzur
1063,16/10/2015,1,O,OXA-48  ,16/10/2015,,16/10/2015,,,,16/10/2015,,94,IledeFrance
1064,20/10/2015,1,O,OXA-181  ,20/10/2015,,20/10/2015,,,,,,94,IledeFrance
1065,23/09/2015,2,O,OXA-48  ,,23/09/2015,23/09/2015,,,,23/09/2015,,94,IledeFrance
1066,6/10/15,1,O,OXA-48  ,6/10/15,,6/10/15,,,,6/10/15,,75,IledeFrance
1067,5/10/15,1,O,OXA-48 VIM NDM,5/10/15,,5/10/15,,5/10/15,,5/10/15,5/10/15,92,IledeFrance
1068,13/10/2015,1,O,OXA-48 KPC ,13/10/2015,,13/10/2015,,,13/10/2015,13/10/2015,,75,IledeFrance
1069,5/11/15,1,O,OXA-48  ,5/11/15,,5/11/15,,,,5/11/15,,67,Grand Est
1070,16/10/2015,1,O,OXA-181  ,16/10/2015,,16/10/2015,,,,,,94,IledeFrance
1071,23/09/2015,1,O,OXA-48  ,23/09/2015,,23/09/2015,,,,23/09/2015,,59,Hauts-de-France
1072,17/10/2015,1,O,NDM  ,17/10/2015,,17/10/2015,,,,,17/10/2015,44,Pays de la Loire
1073,15/10/2015,1,O,OXA-48  ,15/10/2015,,15/10/2015,,,,15/10/2015,,91,IledeFrance
1074,26/10/2015,1,O,OXA-48  ,26/10/2015,,26/10/2015,,,,26/10/2015,,51,Grand Est
1075,23/10/2015,1,O,NDM-1  ,23/10/2015,,23/10/2015,,,,,23/10/2015,94,IledeFrance
1076,6/10/15,1,O,OXA-181  ,6/10/15,,6/10/15,,,,,,78,IledeFrance
1077,7/8/15,1,O,OXA-48  ,7/8/15,,7/8/15,,,,7/8/15,,67,Grand Est
1078,13/08/2015,1,O,OXA-48  ,13/08/2015,,13/08/2015,,,,13/08/2015,,67,Grand Est
1079,25/10/2015,1,O,OXA-48 NDM-1 ,25/10/2015,,25/10/2015,,,,25/10/2015,25/10/2015,75,IledeFrance
1080,31/10/2015,1,O,OXA-48  ,31/10/2015,,31/10/2015,,,,31/10/2015,,56,Bretagne
1081,10/9/15,1,O,KPC  ,10/9/15,,10/9/15,,,10/9/15,,,75,IledeFrance
1082,11/9/15,1,O,OXA-48  ,11/9/15,,11/9/15,,,,11/9/15,,75,IledeFrance
1083,9/9/15,1,O,OXA-48  ,9/9/15,,9/9/15,,,,9/9/15,,75,IledeFrance
1084,17/09/2015,1,O,OXA-48-like  ,17/09/2015,,17/09/2015,,,,17/09/2015,,75,IledeFrance
1085,5/10/15,1,O,NDM  ,5/10/15,,5/10/15,,,,,5/10/15,75,IledeFrance
1086,12/9/15,1,O,OXA-48  ,12/9/15,,12/9/15,,,,12/9/15,,92,IledeFrance
1087,2/12/15,1,O,NDM-1  ,2/12/15,,2/12/15,,,,,2/12/15,13,ProvenceAlpesCotedAzur
1088,11/12/15,1,O,OXA-48  ,11/12/15,,11/12/15,,,,11/12/15,,34,Occitanie
1089,16/09/2015,1,O,OXA-48  ,16/09/2015,,16/09/2015,,,,16/09/2015,,45,Centre-Val de Loire
1090,4/12/15,1,O,OXA-48  ,4/12/15,,4/12/15,,,,4/12/15,,93,IledeFrance
1091,12/12/15,1,O,NDM-1  ,12/12/15,,12/12/15,,,,,12/12/15,94,IledeFrance
1092,5/12/15,1,O,OXA-48  ,5/12/15,,5/12/15,,,,5/12/15,,92,IledeFrance
1093,19/11/2015,1,O,OXA-48  ,19/11/2015,,19/11/2015,,,,19/11/2015,,94,IledeFrance
1094,26/11/2015,1,O,OXA-48  ,26/11/2015,,26/11/2015,,,,26/11/2015,,95,IledeFrance
1095,11/12/15,1,O,OXA-48  ,11/12/15,,11/12/15,,,,11/12/15,,34,Occitanie
1096,19/12/2015,1,O,OXA-48  ,19/12/2015,,19/12/2015,,,,19/12/2015,,6,ProvenceAlpesCotedAzur
1097,15/12/2015,1,O,OXA-48  ,15/12/2015,,15/12/2015,,,,15/12/2015,,59,Hauts-de-France
1098,10/9/15,1,O,NDM-5  ,10/9/15,,10/9/15,,,,,10/9/15,93,IledeFrance
1099,4/8/15,1,O,OXA-181  ,4/8/15,,4/8/15,,,,,,93,IledeFrance
1100,27/10/2015,1,O,OXA-48  ,27/10/2015,,27/10/2015,,,,27/10/2015,,93,IledeFrance
1101,27/11/2015,1,O,OXA-48 NDM-1 ,27/11/2015,,27/11/2015,,,,27/11/2015,27/11/2015,75,IledeFrance
1102,27/10/2015,1,O,OXA-181  ,27/10/2015,,27/10/2015,,,,,,94,IledeFrance
1103,28/10/2015,1,O,OXA-48  ,28/10/2015,,28/10/2015,,,,28/10/2015,,93,IledeFrance
1104,10/6/15,1,O,OXA-181  ,10/6/15,,10/6/15,,,,,,93,IledeFrance
1105,29/10/2015,1,O,OXA-48  ,29/10/2015,,29/10/2015,,,,29/10/2015,,93,IledeFrance
1106,24/12/2015,1,O,OXA-48  ,24/12/2015,,24/12/2015,,,,24/12/2015,,75,IledeFrance
1107,2/12/15,1,O,OXA-48  ,2/12/15,,2/12/15,,,,2/12/15,,94,IledeFrance
1108,23/12/2015,1,O,KPC-3  ,23/12/2015,,23/12/2015,,,23/12/2015,,,92,IledeFrance
1109,6/10/15,3,O,OXA-48  ,,6/10/15,6/10/15,,,,6/10/15,,75,IledeFrance
1110,14/10/2015,1,O,NDM-1  ,14/10/2015,,14/10/2015,,,,,14/10/2015,75,IledeFrance
1111,24/12/2015,1,O,OXA-48  ,24/12/2015,,24/12/2015,,,,24/12/2015,,75,IledeFrance
1112,7/12/15,2,O,OXA-48  ,,7/12/15,7/12/15,,,,7/12/15,,59,Hauts-de-France
1113,29/12/2015,1,O,OXA-48  ,29/12/2015,,29/12/2015,,,,29/12/2015,,69,AuvergneRhoneAlpes
1114,29/07/2015,1,O,OXA-48  ,29/07/2015,,29/07/2015,,,,29/07/2015,,92,IledeFrance
1115,16/12/2015,1,O,OXA-48  ,16/12/2015,,16/12/2015,,,,16/12/2015,,92,IledeFrance
1116,30/12/2015,1,O,OXA-48  ,30/12/2015,,30/12/2015,,,,30/12/2015,,92,IledeFrance
1117,28/12/2015,1,O,OXA-48  ,28/12/2015,,28/12/2015,,,,28/12/2015,,75,IledeFrance
1118,11/11/15,1,O,OXA-48  ,11/11/15,,11/11/15,,,,11/11/15,,92,IledeFrance
1119,4/11/15,1,O,NDM-5  ,4/11/15,,4/11/15,,,,,4/11/15,92,IledeFrance
1120,16/10/2015,1,O,OXA-181  ,16/10/2015,,16/10/2015,,,,,,92,IledeFrance
1121,25/07/2015,1,O,OXA-48  ,25/07/2015,,25/07/2015,,,,25/07/2015,,92,IledeFrance
1122,15/01/2016,1,O,OXA-48  ,15/01/2016,,15/01/2016,,,,15/01/2016,,75,IledeFrance
1123,17/12/2015,1,O,OXA-48  ,17/12/2015,,17/12/2015,,,,17/12/2015,,38,AuvergneRhoneAlpes
1124,12/1/16,1,O,OXA-48  ,12/1/16,,12/1/16,,,,12/1/16,,13,ProvenceAlpesCotedAzur
1125,23/10/2015,1,O,OXA-48  ,23/10/2015,,23/10/2015,,,,23/10/2015,,59,Hauts-de-France
1126,13/11/2015,2,O,OXA-48  ,,13/11/2015,13/11/2015,,,,13/11/2015,,94,IledeFrance
1127,8/10/15,2,O,OXA-48  ,,8/10/15,8/10/15,,,,8/10/15,,91,IledeFrance
1128,21/08/2015,1,O,OXA-48  ,21/08/2015,,21/08/2015,,,,21/08/2015,,34,Occitanie
1129,10/9/15,4,O,OXA-48  ,,10/9/15,10/9/15,,,,10/9/15,,38,AuvergneRhoneAlpes
1130,18/10/2015,6,O,IMI-1  ,,18/10/2015,18/10/2015,18/10/2015,,,,,976,La Reunion
1131,15/09/2015,1,O,NDM-5  ,15/09/2015,,15/09/2015,,,,,15/09/2015,974,La Reunion
1132,3/12/15,1,O,NDM-5  ,3/12/15,,3/12/15,,,,,3/12/15,974,La Reunion
1133,23/10/2015,1,O,KPC-2  ,23/10/2015,,23/10/2015,,,23/10/2015,,,973,Guyane
1134,18/01/2016,1,O,OXA-48  ,18/01/2016,,18/01/2016,,,,18/01/2016,,94,IledeFrance
1135,15/01/2016,1,O,OXA-48  ,15/01/2016,,15/01/2016,,,,15/01/2016,,92,IledeFrance
1136,12/1/16,1,O,VIM  ,12/1/16,,12/1/16,,12/1/16,,,,31,Occitanie
1137,24/12/2015,1,O,OXA-48  ,24/12/2015,,24/12/2015,,,,24/12/2015,,92,IledeFrance
1138,7/12/15,1,O,OXA-48  ,7/12/15,,7/12/15,,,,7/12/15,,6,ProvenceAlpesCotedAzur
1139,5/1/16,1,O,OXA-48 NDM-1 ,5/1/16,,5/1/16,,,,5/1/16,5/1/16,63,AuvergneRhoneAlpes
1140,22/12/2015,1,O,OXA-48  ,22/12/2015,,22/12/2015,,,,22/12/2015,,63,AuvergneRhoneAlpes
1141,27/01/2016,1,O,OXA-48  ,27/01/2016,,27/01/2016,,,,27/01/2016,,42,AuvergneRhoneAlpes
1142,2/2/16,1,O,NDM  ,2/2/16,,2/2/16,,,,,2/2/16,91,IledeFrance
1143,29/01/2016,1,O,NDM-1  ,29/01/2016,,29/01/2016,,,,,29/01/2016,92,IledeFrance
1144,31/01/2016,1,O,NDM IMP ,31/01/2016,,31/01/2016,,,,,31/01/2016,974,La Reunion
1145,29/01/2016,1,O,NDM-1  ,29/01/2016,,29/01/2016,,,,,29/01/2016,75,IledeFrance
1146,2/2/16,1,O,OXA-48  ,2/2/16,,2/2/16,,,,2/2/16,,31,Occitanie
1147,13/10/2015,2,O,OXA-48  ,,13/10/2015,13/10/2015,,,,13/10/2015,,33,Nouvelle-Aquitaine
1148,9/1/15,1,O,OXA-48  ,9/1/15,,9/1/15,,,,9/1/15,,94,IledeFrance
1149,7/2/16,1,O,OXA-48  ,7/2/16,,7/2/16,,,,7/2/16,,92,IledeFrance
1150,13/01/2016,1,O,OXA-48  ,13/01/2016,,13/01/2016,,,,13/01/2016,,75,IledeFrance
1151,8/2/16,1,O,NDM  ,8/2/16,,8/2/16,,,,,8/2/16,92,IledeFrance
1152,27/01/2016,1,O,NDM  ,27/01/2016,,27/01/2016,,,,,27/01/2016,75,IledeFrance
1153,29/12/2015,1,O,OXA-48  ,29/12/2015,,29/12/2015,,,,29/12/2015,,90,Bourgogne-Franche-Comtâ
1154,30/01/2016,1,O,OXA-48  ,30/01/2016,,30/01/2016,,,,30/01/2016,,92,IledeFrance
1155,13/02/2016,1,O,OXA-48  ,13/02/2016,,13/02/2016,,,,13/02/2016,,30,Occitanie
1156,17/02/2016,1,O,OXA-48  ,17/02/2016,,17/02/2016,,,,17/02/2016,,74,AuvergneRhoneAlpes
1157,14/11/2015,1,O,NDM  ,14/11/2015,,14/11/2015,,,,,14/11/2015,75,IledeFrance
1158,3/10/15,1,O,NDM  ,3/10/15,,3/10/15,,,,,3/10/15,75,IledeFrance
1159,22/01/2016,1,O,OXA-244  ,22/01/2016,,22/01/2016,,,,,,95,IledeFrance
1160,16/11/2015,1,O,OXA-181  ,16/11/2015,,16/11/2015,,,,,,95,IledeFrance
1161,21/02/2016,1,O,OXA-48  ,21/02/2016,,21/02/2016,,,,21/02/2016,,92,IledeFrance
1162,17/02/2016,1,O,OXA-48  ,17/02/2016,,17/02/2016,,,,17/02/2016,,92,IledeFrance
1163,4/11/15,1,O,OXA-48  ,4/11/15,,4/11/15,,,,4/11/15,,95,IledeFrance
1164,13/11/2015,1,O,OXA-48  ,13/11/2015,,13/11/2015,,,,13/11/2015,,83,ProvenceAlpesCotedAzur
1165,12/1/16,3,O,OXA-48  ,,12/1/16,12/1/16,,,,12/1/16,,92,IledeFrance
1166,19/05/2015,1,O,OXA-48  ,19/05/2015,,19/05/2015,,,,19/05/2015,,92,IledeFrance
1167,14/01/2016,1,O,NDM-1  ,14/01/2016,,14/01/2016,,,,,14/01/2016,57,Grand Est
1168,1/2/16,1,O,NDM-4  ,1/2/16,,1/2/16,,,,,1/2/16,76,Normandie
1169,3/2/16,1,O,OXA-181  ,3/2/16,,3/2/16,,,,,,76,Normandie
1170,19/02/2016,1,O,OXA-48  ,19/02/2016,,19/02/2016,,,,19/02/2016,,35,Bretagne
1171,26/02/2016,1,O,OXA-48  ,26/02/2016,,26/02/2016,,,,26/02/2016,,25,Bourgogne-Franche-Comtâ
1172,22/02/2016,1,O,OXA-48  ,22/02/2016,,22/02/2016,,,,22/02/2016,,95,IledeFrance
1173,15/02/2016,1,O,KPC  ,15/02/2016,,15/02/2016,,,15/02/2016,,,75,IledeFrance
1174,25/02/2016,1,O,OXA-48  ,25/02/2016,,25/02/2016,,,,25/02/2016,,6,ProvenceAlpesCotedAzur
1175,25/02/2016,1,O,OXA-48  ,25/02/2016,,25/02/2016,,,,25/02/2016,,94,IledeFrance
1176,25/01/2016,1,O,OXA-48  ,25/01/2016,,25/01/2016,,,,25/01/2016,,34,Occitanie
1177,3/3/16,1,O,OXA-48  ,3/3/16,,3/3/16,,,,3/3/16,,92,IledeFrance
1178,22/04/2015,1,O,OXA-48  ,22/04/2015,,22/04/2015,,,,22/04/2015,,92,IledeFrance
1179,14/01/2016,1,O,NDM  ,14/01/2016,,14/01/2016,,,,,14/01/2016,92,IledeFrance
1180,9/3/15,1,O,OXA-48  ,9/3/15,,9/3/15,,,,9/3/15,,92,IledeFrance
