Episode;DateEpisode;TotalCases;Imported;Mechanism;DateOneCase;DateMoreOneCase;DateImported;DateMoreFiveCases;VIM;KPC;OXA48;NDM;Department;Region
925;13/03/2014;1;O;OXA-48  ;13/03/2014;;13/03/2014;;;;13/03/2014;;94;Ile-de-France
926;13/03/2014;1;O;OXA-48  ;13/03/2014;;13/03/2014;;;;13/03/2014;;75;Ile-de-France
927;13/03/2014;1;N;VIM  ;13/03/2014;;;;13/03/2014;;;;6;Provence-Alpes-Cote d'Azur
928;14/03/2014;1;O;OXA-48 NDM-1 ;14/03/2014;;14/03/2014;;;;14/03/2014;14/03/2014;75;Ile-de-France
929;14/03/2014;1;N;VIM  ;14/03/2014;;;;14/03/2014;;;;59;Hauts-de-France
930;14/03/2014;1;N;OXA-48  ;14/03/2014;;;;;;14/03/2014;;30;Occitanie
931;15/03/2014;1;N;VIM  ;15/03/2014;;;;15/03/2014;;;;13;Provence-Alpes-Cote d'Azur
932;17/03/2014;1;O;OXA-48  ;17/03/2014;;17/03/2014;;;;17/03/2014;;92;Ile-de-France
933;18/03/2014;1;O;OXA-48  ;18/03/2014;;18/03/2014;;;;18/03/2014;;31;Occitanie
934;18/03/2014;1;N;OXA-48  ;18/03/2014;;;;;;18/03/2014;;33;Nouvelle-Aquitaine
935;18/03/2014;1;N;OXA-48  ;18/03/2014;;;;;;18/03/2014;;75;Ile-de-France
936;18/03/2014;1;N;OXA-48  ;18/03/2014;;;;;;18/03/2014;;75;Ile-de-France
937;18/03/2014;5;N;NDM  ;;18/03/2014;;;;;;18/03/2014;75;Ile-de-France
938;19/03/2014;1;N;OXA-48  ;19/03/2014;;;;;;19/03/2014;;59;Hauts-de-France
939;20/03/2014;1;N;OXA-48  ;20/03/2014;;;;;;20/03/2014;;60;Hauts-de-France
940;20/03/2014;1;N;OXA-48  ;20/03/2014;;;;;;20/03/2014;;69;Auvergne-Rhone-Alpes
941;20/03/2014;1;N;OXA-48  ;20/03/2014;;;;;;20/03/2014;;94;Ile-de-France
942;20/03/2014;1;N;VIM  ;20/03/2014;;;;20/03/2014;;;;94;Ile-de-France
943;22/03/2014;3;N;OXA-48  ;;22/03/2014;;;;;22/03/2014;;69;Auvergne-Rhone-Alpes
944;24/03/2014;1;N;OXA-48  ;24/03/2014;;;;;;24/03/2014;;95;Ile-de-France
945;25/03/2014;1;O;OXA-48  ;25/03/2014;;25/03/2014;;;;25/03/2014;;94;Ile-de-France
946;26/03/2014;1;O;OXA-48  ;26/03/2014;;26/03/2014;;;;26/03/2014;;92;Ile-de-France
947;28/03/2014;2;N;OXA-48  ;;28/03/2014;;;;;28/03/2014;;59;Hauts-de-France
948;31/03/2014;1;O;OXA-48  ;31/03/2014;;31/03/2014;;;;31/03/2014;;75;Ile-de-France
949;31/03/2014;1;N;OXA-48  ;31/03/2014;;;;;;31/03/2014;;75;Ile-de-France
950;01/04/2014;2;O;NDM  ;;01/04/2014;01/04/2014;;;;;01/04/2014;91;Ile-de-France
951;01/04/2014;1;O;OXA-48 NDM ;01/04/2014;;01/04/2014;;;;01/04/2014;01/04/2014;93;Ile-de-France
952;01/04/2014;1;O;NDM  ;01/04/2014;;01/04/2014;;;;;01/04/2014;30;Occitanie
953;01/04/2014;1;N;NDM-1  ;01/04/2014;;;;;;;01/04/2014;44;Pays de la Loire
954;02/04/2014;1;N;OXA-48  ;02/04/2014;;;;;;02/04/2014;;59;Hauts-de-France
955;02/04/2014;1;N;NDM-1  ;02/04/2014;;;;;;;02/04/2014;38;Auvergne-Rhone-Alpes
956;03/04/2014;1;O;NDM-1  ;03/04/2014;;03/04/2014;;;;;03/04/2014;93;Ile-de-France
957;04/04/2014;1;O;OXA-48  ;04/04/2014;;04/04/2014;;;;04/04/2014;;54;Grand Est
958;04/04/2014;1;N;OXA-48  ;04/04/2014;;;;;;04/04/2014;;69;Auvergne-Rhone-Alpes
959;04/04/2014;1;N;OXA-48  ;04/04/2014;;;;;;04/04/2014;;83;Provence-Alpes-Cote d'Azur
960;04/04/2014;1;N;OXA-48  ;04/04/2014;;;;;;04/04/2014;;20;Corse
961;07/04/2014;2;N;OXA-48  ;;07/04/2014;;;;;07/04/2014;;77;Ile-de-France
962;08/04/2014;1;O;OXA-48  ;08/04/2014;;08/04/2014;;;;08/04/2014;;94;Ile-de-France
963;08/04/2014;1;N;OXA-48  ;08/04/2014;;;;;;08/04/2014;;31;Occitanie
964;08/04/2014;1;N;OXA-48  ;08/04/2014;;;;;;08/04/2014;;26;Auvergne-Rhone-Alpes
965;10/04/2014;1;O;OXA-48  ;10/04/2014;;10/04/2014;;;;10/04/2014;;95;Ile-de-France
966;11/04/2014;1;N;OXA-48  ;11/04/2014;;;;;;11/04/2014;;13;Provence-Alpes-Cote d'Azur
967;11/04/2014;1;N;OXA-48  ;11/04/2014;;;;;;11/04/2014;;35;Bretagne
968;14/04/2014;1;O;OXA-48  ;14/04/2014;;14/04/2014;;;;14/04/2014;;56;Bretagne
969;14/04/2014;1;O;OXA-48  ;14/04/2014;;14/04/2014;;;;14/04/2014;;92;Ile-de-France
970;14/04/2014;1;O;OXA-48  ;14/04/2014;;14/04/2014;;;;14/04/2014;;13;Provence-Alpes-Cote d'Azur
971;14/04/2014;1;N;OXA-48  ;14/04/2014;;;;;;14/04/2014;;92;Ile-de-France
972;15/04/2014;2;O;OXA-48  ;;15/04/2014;15/04/2014;;;;15/04/2014;;91;Ile-de-France
973;16/04/2014;1;O;OXA-48 NDM ;16/04/2014;;16/04/2014;;;;16/04/2014;16/04/2014;92;Ile-de-France
974;17/04/2014;1;O;OXA-48  ;17/04/2014;;17/04/2014;;;;17/04/2014;;83;Provence-Alpes-Cote d'Azur
975;17/04/2014;1;N;KPC  ;17/04/2014;;;;;17/04/2014;;;92;Ile-de-France
976;18/04/2014;1;O;OXA-48  ;18/04/2014;;18/04/2014;;;;18/04/2014;;94;Ile-de-France
977;22/04/2014;1;O;OXA-48  ;22/04/2014;;22/04/2014;;;;22/04/2014;;75;Ile-de-France
978;22/04/2014;1;O;OXA-48 NDM ;22/04/2014;;22/04/2014;;;;22/04/2014;22/04/2014;75;Ile-de-France
979;22/04/2014;1;O;OXA-48  ;22/04/2014;;22/04/2014;;;;22/04/2014;;94;Ile-de-France
980;22/04/2014;1;N;OXA-48  ;22/04/2014;;;;;;22/04/2014;;94;Ile-de-France
981;23/04/2014;1;O;OXA-48  ;23/04/2014;;23/04/2014;;;;23/04/2014;;21;Bourgogne-Franche-Comte
982;23/04/2014;1;N;OXA-48  ;23/04/2014;;;;;;23/04/2014;;92;Ile-de-France
983;23/04/2014;2;N;OXA-48  ;;23/04/2014;;;;;23/04/2014;;30;Occitanie
984;24/04/2014;1;O;OXA-48  ;24/04/2014;;24/04/2014;;;;24/04/2014;;59;Hauts-de-France
985;24/04/2014;1;N;OXA-48  ;24/04/2014;;;;;;24/04/2014;;13;Provence-Alpes-Cote d'Azur
986;25/04/2014;1;O;OXA-48  ;25/04/2014;;25/04/2014;;;;25/04/2014;;56;Bretagne
987;25/04/2014;1;O;OXA-48  ;25/04/2014;;25/04/2014;;;;25/04/2014;;94;Ile-de-France
988;25/04/2014;1;N;OXA-48  ;25/04/2014;;;;;;25/04/2014;;83;Provence-Alpes-Cote d'Azur
989;25/04/2014;1;N;OXA-48  ;25/04/2014;;;;;;25/04/2014;;63;Auvergne-Rhone-Alpes
990;28/04/2014;1;O;OXA-48  ;28/04/2014;;28/04/2014;;;;28/04/2014;;93;Ile-de-France
991;28/04/2014;1;O;OXA-48  ;28/04/2014;;28/04/2014;;;;28/04/2014;;75;Ile-de-France
992;29/04/2014;1;O;OXA-48  ;29/04/2014;;29/04/2014;;;;29/04/2014;;78;Ile-de-France
993;29/04/2014;1;O;NDM  ;29/04/2014;;29/04/2014;;;;;29/04/2014;93;Ile-de-France
994;30/04/2014;1;O;NDM  ;30/04/2014;;30/04/2014;;;;;30/04/2014;75;Ile-de-France
995;30/04/2014;1;O;OXA-48  ;30/04/2014;;30/04/2014;;;;30/04/2014;;34;Occitanie
996;30/04/2014;1;N;OXA-48  ;30/04/2014;;;;;;30/04/2014;;43;Auvergne-Rhone-Alpes
997;30/04/2014;1;N;OXA-48  ;30/04/2014;;;;;;30/04/2014;;93;Ile-de-France
998;30/04/2014;1;N;OXA-204  ;30/04/2014;;;;;;;;94;Ile-de-France
999;01/05/2014;3;N;OXA-48  ;;01/05/2014;;;;;01/05/2014;;6;Provence-Alpes-Cote d'Azur
1000;02/05/2014;1;O;OXA-48  ;02/05/2014;;02/05/2014;;;;02/05/2014;;93;Ile-de-France
1001;02/05/2014;1;N;OXA-48  ;02/05/2014;;;;;;02/05/2014;;93;Ile-de-France
1002;03/05/2014;1;N;NDM  ;03/05/2014;;;;;;;03/05/2014;974;La Reunion
1003;03/05/2014;2;N;OXA-48  ;;03/05/2014;;;;;03/05/2014;;73;Auvergne-Rhone-Alpes
1004;04/05/2014;5;N;OXA-48  ;;04/05/2014;;;;;04/05/2014;;83;Provence-Alpes-Cote d'Azur
1005;04/05/2014;1;N;OXA-48  ;04/05/2014;;;;;;04/05/2014;;92;Ile-de-France
1006;05/05/2014;2;O;OXA-48  ;;05/05/2014;05/05/2014;;;;05/05/2014;;92;Ile-de-France
1007;05/05/2014;1;O;OXA-48  ;05/05/2014;;05/05/2014;;;;05/05/2014;;94;Ile-de-France
1008;05/05/2014;1;N;OXA-48  ;05/05/2014;;;;;;05/05/2014;;42;Auvergne-Rhone-Alpes
1009;05/05/2014;1;N;OXA-48  ;05/05/2014;;;;;;05/05/2014;;75;Ile-de-France
1010;06/05/2014;1;N;OXA-48  ;06/05/2014;;;;;;06/05/2014;;93;Ile-de-France
1011;06/05/2014;1;N;OXA-48  ;06/05/2014;;;;;;06/05/2014;;94;Ile-de-France
1012;07/05/2014;1;O;OXA-48 NDM-1 ;07/05/2014;;07/05/2014;;;;07/05/2014;07/05/2014;92;Ile-de-France
1013;07/05/2014;1;O;NDM  ;07/05/2014;;07/05/2014;;;;;07/05/2014;63;Auvergne-Rhone-Alpes
1014;07/05/2014;1;O;OXA-48  ;07/05/2014;;07/05/2014;;;;07/05/2014;;93;Ile-de-France
1015;07/05/2014;2;N;OXA-48  ;;07/05/2014;;;;;07/05/2014;;83;Provence-Alpes-Cote d'Azur
1016;08/05/2014;2;O;OXA-181  ;;08/05/2014;08/05/2014;;;;;;75;Ile-de-France
1017;09/05/2014;10;N;OXA-48  ;;09/05/2014;;09/05/2014;;;09/05/2014;;13;Provence-Alpes-Cote d'Azur
1018;09/05/2014;2;N;OXA-48  ;;09/05/2014;;;;;09/05/2014;;6;Provence-Alpes-Cote d'Azur
1019;11/05/2014;1;O;OXA-48  ;11/05/2014;;11/05/2014;;;;11/05/2014;;75;Ile-de-France
1020;11/05/2014;2;N;NDM  ;;11/05/2014;;;;;;11/05/2014;93;Ile-de-France
1021;12/05/2014;1;O;OXA-48  ;12/05/2014;;12/05/2014;;;;12/05/2014;;75;Ile-de-France
1022;12/05/2014;1;O;OXA-48  ;12/05/2014;;12/05/2014;;;;12/05/2014;;75;Ile-de-France
1023;12/05/2014;1;N;OXA-48  ;12/05/2014;;;;;;12/05/2014;;13;Provence-Alpes-Cote d'Azur
1024;12/05/2014;1;N;OXA-48  ;12/05/2014;;;;;;12/05/2014;;92;Ile-de-France
1025;13/05/2014;1;O;OXA-48  ;13/05/2014;;13/05/2014;;;;13/05/2014;;94;Ile-de-France
1026;13/05/2014;1;O;OXA-48  ;13/05/2014;;13/05/2014;;;;13/05/2014;;75;Ile-de-France
1027;14/05/2014;1;O;OXA-48  ;14/05/2014;;14/05/2014;;;;14/05/2014;;25;Bourgogne-Franche-Comte
1028;14/05/2014;1;O;OXA-48  ;14/05/2014;;14/05/2014;;;;14/05/2014;;94;Ile-de-France
1029;14/05/2014;1;O;OXA-48  ;14/05/2014;;14/05/2014;;;;14/05/2014;;42;Auvergne-Rhone-Alpes
1030;14/05/2014;6;N;OXA-48  ;;14/05/2014;;14/05/2014;;;14/05/2014;;42;Auvergne-Rhone-Alpes
1031;14/05/2014;1;N;OXA-48  ;14/05/2014;;;;;;14/05/2014;;33;Nouvelle-Aquitaine
1032;15/05/2014;1;O;OXA-48 NDM ;15/05/2014;;15/05/2014;;;;15/05/2014;15/05/2014;93;Ile-de-France
1033;16/05/2014;1;N;OXA-48  ;16/05/2014;;;;;;16/05/2014;;3;Auvergne-Rhone-Alpes
1034;17/05/2014;1;O;OXA-48  ;17/05/2014;;17/05/2014;;;;17/05/2014;;33;Nouvelle-Aquitaine
1035;19/05/2014;1;O;OXA-48  ;19/05/2014;;19/05/2014;;;;19/05/2014;;31;Occitanie
1036;20/05/2014;1;O;OXA-48  ;20/05/2014;;20/05/2014;;;;20/05/2014;;75;Ile-de-France
1037;20/05/2014;1;N;OXA-48  ;20/05/2014;;;;;;20/05/2014;;83;Provence-Alpes-Cote d'Azur
1038;20/05/2014;1;N;OXA-48  ;20/05/2014;;;;;;20/05/2014;;94;Ile-de-France
1039;21/05/2014;2;N;OXA-48  ;;21/05/2014;;;;;21/05/2014;;34;Occitanie
1040;21/05/2014;1;N;NDM-1 VIM ;21/05/2014;;;;21/05/2014;;;21/05/2014;974;La Reunion
1041;21/05/2014;2;N;OXA-48  ;;21/05/2014;;;;;21/05/2014;;62;Hauts-de-France
1042;22/05/2014;1;O;OXA-48  ;22/05/2014;;22/05/2014;;;;22/05/2014;;93;Ile-de-France
1043;22/05/2014;1;N;NDM  ;22/05/2014;;;;;;;22/05/2014;94;Ile-de-France
1044;23/05/2014;35;O;NDM-1  ;;23/05/2014;23/05/2014;23/05/2014;;;;23/05/2014;59;Hauts-de-France
1045;23/05/2014;1;O;OXA-48  ;23/05/2014;;23/05/2014;;;;23/05/2014;;75;Ile-de-France
1046;23/05/2014;1;O;OXA-48  ;23/05/2014;;23/05/2014;;;;23/05/2014;;92;Ile-de-France
1047;23/05/2014;1;N;OXA-48  ;23/05/2014;;;;;;23/05/2014;;62;Hauts-de-France
1048;24/05/2014;1;N;OXA-48  ;24/05/2014;;;;;;24/05/2014;;63;Auvergne-Rhone-Alpes
1049;26/05/2014;1;O;OXA-48 NDM ;26/05/2014;;26/05/2014;;;;26/05/2014;26/05/2014;75;Ile-de-France
1050;26/05/2014;1;N;OXA-48  ;26/05/2014;;;;;;26/05/2014;;6;Provence-Alpes-Cote d'Azur
1051;27/05/2014;1;O;OXA-48  ;27/05/2014;;27/05/2014;;;;27/05/2014;;94;Ile-de-France
1052;27/05/2014;1;N;NDM  ;27/05/2014;;;;;;;27/05/2014;974;La Reunion
1053;27/05/2014;1;N;OXA-48  ;27/05/2014;;;;;;27/05/2014;;42;Auvergne-Rhone-Alpes
1054;28/05/2014;1;N;OXA-48  ;28/05/2014;;;;;;28/05/2014;;92;Ile-de-France
1055;02/06/2014;1;N;VIM  ;02/06/2014;;;;02/06/2014;;;;83;Provence-Alpes-Cote d'Azur
1056;02/06/2014;1;N;KPC  ;02/06/2014;;;;;02/06/2014;;;93;Ile-de-France
1057;03/06/2014;1;N;OXA-48  ;03/06/2014;;;;;;03/06/2014;;95;Ile-de-France
1058;04/06/2014;1;O;NDM-1  ;04/06/2014;;04/06/2014;;;;;04/06/2014;974;La Reunion
1059;04/06/2014;1;N;VIM  ;04/06/2014;;;;04/06/2014;;;;13;Provence-Alpes-Cote d'Azur
1060;05/06/2014;1;O;OXA-181  ;05/06/2014;;05/06/2014;;;;;;31;Occitanie
1061;05/06/2014;1;N;OXA-48  ;05/06/2014;;;;;;05/06/2014;;25;Bourgogne-Franche-Comte
1062;06/06/2014;1;N;OXA-48  ;06/06/2014;;;;;;06/06/2014;;91;Ile-de-France
1063;07/06/2014;1;N;OXA-48  ;07/06/2014;;;;;;07/06/2014;;13;Provence-Alpes-Cote d'Azur
1064;10/06/2014;1;O;OXA-48  ;10/06/2014;;10/06/2014;;;;10/06/2014;;59;Hauts-de-France
1065;10/06/2014;1;O;NDM  ;10/06/2014;;10/06/2014;;;;;10/06/2014;75;Ile-de-France
1066;10/06/2014;1;O;NDM-5  ;10/06/2014;;10/06/2014;;;;;10/06/2014;75;Ile-de-France
1067;11/06/2014;5;O;OXA-48  ;;11/06/2014;11/06/2014;;;;11/06/2014;;95;Ile-de-France
1068;11/06/2014;1;O;OXA-48 KPC-2 ;11/06/2014;;11/06/2014;;;11/06/2014;11/06/2014;;75;Ile-de-France
1069;11/06/2014;2;N;OXA-48  ;;11/06/2014;;;;;11/06/2014;;54;Grand Est
1070;11/06/2014;1;N;OXA-48  ;11/06/2014;;;;;;11/06/2014;;75;Ile-de-France
1071;11/06/2014;2;N;OXA-48  ;;11/06/2014;;;;;11/06/2014;;62;Hauts-de-France
1072;13/06/2014;1;O;NDM  ;13/06/2014;;13/06/2014;;;;;13/06/2014;92;Ile-de-France
1073;13/06/2014;1;O;OXA-48  ;13/06/2014;;13/06/2014;;;;13/06/2014;;94;Ile-de-France
1074;14/06/2014;1;O;OXA-48  ;14/06/2014;;14/06/2014;;;;14/06/2014;;63;Auvergne-Rhone-Alpes
1075;16/06/2014;1;N;OXA-48  ;16/06/2014;;;;;;16/06/2014;;20;Corse
1076;17/06/2014;1;N;OXA-48  ;17/06/2014;;;;;;17/06/2014;;94;Ile-de-France
1077;18/06/2014;1;O;OXA-48  ;18/06/2014;;18/06/2014;;;;18/06/2014;;92;Ile-de-France
1078;19/06/2014;1;O;OXA-48  ;19/06/2014;;19/06/2014;;;;19/06/2014;;6;Provence-Alpes-Cote d'Azur
1079;19/06/2014;1;N;OXA-48  ;19/06/2014;;;;;;19/06/2014;;20;Corse
1080;19/06/2014;1;N;NDM  ;19/06/2014;;;;;;;19/06/2014;94;Ile-de-France
1081;20/06/2014;2;O;OXA-48 NDM-1 ;;20/06/2014;20/06/2014;;;;20/06/2014;20/06/2014;75;Ile-de-France
1082;20/06/2014;1;O;OXA-48  ;20/06/2014;;20/06/2014;;;;20/06/2014;;91;Ile-de-France
1083;20/06/2014;1;N;OXA-48  ;20/06/2014;;;;;;20/06/2014;;62;Hauts-de-France
1084;21/06/2014;1;N;VIM-1  ;21/06/2014;;;;21/06/2014;;;;94;Ile-de-France
1085;23/06/2014;1;O;OXA-48  ;23/06/2014;;23/06/2014;;;;23/06/2014;;94;Ile-de-France
1086;23/06/2014;1;O;OXA-48  ;23/06/2014;;23/06/2014;;;;23/06/2014;;94;Ile-de-France
1087;23/06/2014;3;N;OXA-48  ;;23/06/2014;;;;;23/06/2014;;6;Provence-Alpes-Cote d'Azur
1088;23/06/2014;2;N;OXA-48  ;;23/06/2014;;;;;23/06/2014;;75;Ile-de-France
1089;24/06/2014;1;O;OXA-48  ;24/06/2014;;24/06/2014;;;;24/06/2014;;45;Centre-Val de Loire
1090;24/06/2014;1;N;IMI/NmcA  ;24/06/2014;;;;;;;;92;Ile-de-France
1091;25/06/2014;1;O;NDM  ;25/06/2014;;25/06/2014;;;;;25/06/2014;94;Ile-de-France
1092;26/06/2014;1;O;KPC-3  ;26/06/2014;;26/06/2014;;;26/06/2014;;;62;Hauts-de-France
1093;27/06/2014;1;O;VIM  ;27/06/2014;;27/06/2014;;27/06/2014;;;;75;Ile-de-France
1094;27/06/2014;1;O;OXA-48  ;27/06/2014;;27/06/2014;;;;27/06/2014;;75;Ile-de-France
1095;27/06/2014;1;N;OXA-48  ;27/06/2014;;;;;;27/06/2014;;38;Auvergne-Rhone-Alpes
1096;27/06/2014;1;N;OXA-48  ;27/06/2014;;;;;;27/06/2014;;83;Provence-Alpes-Cote d'Azur
1097;29/06/2014;1;O;OXA-48  ;29/06/2014;;29/06/2014;;;;29/06/2014;;94;Ile-de-France
1098;29/06/2014;1;N;KPC-3  ;29/06/2014;;;;;29/06/2014;;;13;Provence-Alpes-Cote d'Azur
1099;30/06/2014;1;O;OXA-48  ;30/06/2014;;30/06/2014;;;;30/06/2014;;93;Ile-de-France
1100;30/06/2014;1;N;OXA-48  ;30/06/2014;;;;;;30/06/2014;;59;Hauts-de-France
1101;01/07/2014;1;O;OXA-48  ;01/07/2014;;01/07/2014;;;;01/07/2014;;6;Provence-Alpes-Cote d'Azur
1102;01/07/2014;1;O;NDM-5  ;01/07/2014;;01/07/2014;;;;;01/07/2014;22;Bretagne
1103;01/07/2014;1;O;OXA-48  ;01/07/2014;;01/07/2014;;;;01/07/2014;;6;Provence-Alpes-Cote d'Azur
1104;01/07/2014;3;N;OXA-48  ;;01/07/2014;;;;;01/07/2014;;59;Hauts-de-France
1105;02/07/2014;1;O;NDM-1  ;02/07/2014;;02/07/2014;;;;;02/07/2014;71;Bourgogne-Franche-Comte
1106;02/07/2014;1;O;KPC  ;02/07/2014;;02/07/2014;;;02/07/2014;;;44;Pays de la Loire
1107;03/07/2014;1;N;OXA-48  ;03/07/2014;;;;;;03/07/2014;;75;Ile-de-France
1108;04/07/2014;1;N;OXA-48  ;04/07/2014;;;;;;04/07/2014;;44;Pays de la Loire
1109;04/07/2014;1;N;OXA-48  ;04/07/2014;;;;;;04/07/2014;;42;Auvergne-Rhone-Alpes
1110;04/07/2014;5;N;OXA-48  ;;04/07/2014;;;;;04/07/2014;;54;Grand Est
1111;05/07/2014;1;O;OXA-181  ;05/07/2014;;05/07/2014;;;;;;94;Ile-de-France
1112;07/07/2014;1;O;OXA-48  ;07/07/2014;;07/07/2014;;;;07/07/2014;;75;Ile-de-France
1113;07/07/2014;1;N;OXA-48  ;07/07/2014;;;;;;07/07/2014;;31;Occitanie
1114;07/07/2014;2;N;OXA-48  ;;07/07/2014;;;;;07/07/2014;;75;Ile-de-France
1115;08/07/2014;1;N;OXA-48  ;08/07/2014;;;;;;08/07/2014;;95;Ile-de-France
1116;08/07/2014;1;N;OXA-48  ;08/07/2014;;;;;;08/07/2014;;75;Ile-de-France
1117;10/07/2014;2;N;OXA-48  ;;10/07/2014;;;;;10/07/2014;;30;Occitanie
1118;10/07/2014;1;N;OXA-48  ;10/07/2014;;;;;;10/07/2014;;64;Nouvelle-Aquitaine
1119;11/07/2014;1;O;OXA-48  ;11/07/2014;;11/07/2014;;;;11/07/2014;;92;Ile-de-France
1120;12/07/2014;1;O;OXA-48  ;12/07/2014;;12/07/2014;;;;12/07/2014;;56;Bretagne
1121;12/07/2014;1;N;OXA-48  ;12/07/2014;;;;;;12/07/2014;;6;Provence-Alpes-Cote d'Azur
1122;12/07/2014;10;N;OXA-48  ;;12/07/2014;;12/07/2014;;;12/07/2014;;83;Provence-Alpes-Cote d'Azur
1123;13/07/2014;1;O;OXA-48  ;13/07/2014;;13/07/2014;;;;13/07/2014;;75;Ile-de-France
1124;13/07/2014;1;O;NDM-1  ;13/07/2014;;13/07/2014;;;;;13/07/2014;971;Guadeloupe
1125;15/07/2014;1;O;OXA-48  ;15/07/2014;;15/07/2014;;;;15/07/2014;;75;Ile-de-France
1126;15/07/2014;1;N;OXA-48  ;15/07/2014;;;;;;15/07/2014;;31;Occitanie
1127;17/07/2014;1;O;OXA-48  ;17/07/2014;;17/07/2014;;;;17/07/2014;;92;Ile-de-France
1128;17/07/2014;1;O;OXA-48  ;17/07/2014;;17/07/2014;;;;17/07/2014;;94;Ile-de-France
1129;19/07/2014;1;O;OXA-48  ;19/07/2014;;19/07/2014;;;;19/07/2014;;75;Ile-de-France
1130;19/07/2014;1;O;OXA-48  ;19/07/2014;;19/07/2014;;;;19/07/2014;;75;Ile-de-France
1131;20/07/2014;1;O;OXA-48   ;20/07/2014;;20/07/2014;;;;20/07/2014;;34;Occitanie
1132;21/07/2014;2;N;OXA-48  ;;21/07/2014;;;;;21/07/2014;;59;Hauts-de-France
1133;21/07/2014;1;N;NDM  ;21/07/2014;;;;;;;21/07/2014;31;Occitanie
1134;22/07/2014;1;O;NDM  ;22/07/2014;;22/07/2014;;;;;22/07/2014;69;Auvergne-Rhone-Alpes
1135;22/07/2014;6;N;OXA-48  ;;22/07/2014;;22/07/2014;;;22/07/2014;;59;Hauts-de-France
1136;24/07/2014;1;O;OXA-48  ;24/07/2014;;24/07/2014;;;;24/07/2014;;76;Normandie
1137;24/07/2014;1;O;OXA-48  ;24/07/2014;;24/07/2014;;;;24/07/2014;;75;Ile-de-France
1138;25/07/2014;14;N;OXA-48 NDM ;;25/07/2014;;25/07/2014;;;25/07/2014;25/07/2014;66;Occitanie
1139;25/07/2014;1;N;OXA-48  ;25/07/2014;;;;;;25/07/2014;;44;Pays de la Loire
1140;25/07/2014;1;N;OXA-48-like  ;25/07/2014;;;;;;25/07/2014;;38;Auvergne-Rhone-Alpes
1141;26/07/2014;1;O;OXA-48  ;26/07/2014;;26/07/2014;;;;26/07/2014;;75;Ile-de-France
1142;27/07/2014;1;O;OXA-48 NDM ;27/07/2014;;27/07/2014;;;;27/07/2014;27/07/2014;66;Occitanie
1143;28/07/2014;1;N;OXA-48  ;28/07/2014;;;;;;28/07/2014;;83;Provence-Alpes-Cote d'Azur
1144;28/07/2014;1;N;OXA-48  ;28/07/2014;;;;;;28/07/2014;;62;Hauts-de-France
1145;29/07/2014;1;N;OXA-48  ;29/07/2014;;;;;;29/07/2014;;13;Provence-Alpes-Cote d'Azur
1146;29/07/2014;2;N;OXA-48  ;;29/07/2014;;;;;29/07/2014;;54;Grand Est
1147;30/07/2014;1;O;KPC  ;30/07/2014;;30/07/2014;;;30/07/2014;;;75;Ile-de-France
1148;30/07/2014;1;N;NDM  ;30/07/2014;;;;;;;30/07/2014;13;Provence-Alpes-Cote d'Azur
1149;30/07/2014;1;N;OXA-48-like  ;30/07/2014;;;;;;30/07/2014;;91;Ile-de-France
1150;30/07/2014;1;N;OXA-48-like  ;30/07/2014;;;;;;30/07/2014;;26;Auvergne-Rhone-Alpes
1151;31/07/2014;4;N;OXA-48  ;;29/09/2014;;;;;31/07/2014;;13;Provence-Alpes-Cote d'Azur
1152;31/07/2014;1;N;OXA-48  ;31/07/2014;;;;;;31/07/2014;;59;Hauts-de-France
1153;31/07/2014;2;N;OXA-181  ;;31/07/2014;;;;;;;75;Ile-de-France
1154;31/07/2014;1;N;NDM  ;31/07/2014;;;;;;;31/07/2014;91;Ile-de-France
1155;04/08/2014;1;N;OXA-48  ;04/08/2014;;;;;;04/08/2014;;30;Occitanie
1156;04/08/2014;1;N;VIM  ;04/08/2014;;;;04/08/2014;;;;13;Provence-Alpes-Cote d'Azur
1157;06/08/2014;1;O;KPC-2  ;06/08/2014;;06/08/2014;;;06/08/2014;;;91;Ile-de-France
1158;06/08/2014;1;O;NDM-1  ;06/08/2014;;06/08/2014;;;;;06/08/2014;38;Auvergne-Rhone-Alpes
1159;06/08/2014;1;O;VIM  ;06/08/2014;;06/08/2014;;06/08/2014;;;;75;Ile-de-France
1160;07/08/2014;1;O;NDM  ;07/08/2014;;07/08/2014;;;;;07/08/2014;37;Centre-Val de Loire
1161;08/08/2014;1;O;OXA-48-like  ;08/08/2014;;08/08/2014;;;;08/08/2014;;75;Ile-de-France
1162;10/08/2014;3;N;OXA-48  ;;10/08/2014;;;;;10/08/2014;;67;Grand Est
1163;10/08/2014;1;N;OXA-48-like  ;10/08/2014;;;;;;10/08/2014;;38;Auvergne-Rhone-Alpes
1164;11/08/2014;1;O;OXA-48-like  ;11/08/2014;;11/08/2014;;;;11/08/2014;;92;Ile-de-France
1165;11/08/2014;1;N;VIM  ;11/08/2014;;;;11/08/2014;;;;13;Provence-Alpes-Cote d'Azur
1166;12/08/2014;1;O;OXA-48  ;12/08/2014;;12/08/2014;;;;12/08/2014;;93;Ile-de-France
1167;12/08/2014;1;O;OXA-48  ;12/08/2014;;12/08/2014;;;;12/08/2014;;72;Pays de la Loire
1168;12/08/2014;1;N;OXA-48  ;12/08/2014;;;;;;12/08/2014;;37;Centre-Val de Loire
